,Popularity,Title,URL,Year,Lyrics
32,2,Ask Me Why,http://www.metrolyrics.com/ask-me-why-lyrics-beatles.html,2000,"I love you (woo-woo-woo-woo)
'Cos you tell me things I want to know
And it's true (woo-woo-woo-woo)
That it really only goes to show
That I know that I, I, I, I (ooooh)
Should never, never, never be blue
Now you're mi-i-i-i-ine
My happiness, dear, makes me cry
And in ti-i-i-i-ime
You'll understand the reason why
If I cry, it's not because I'm sad (ooooh)
But you're the only love that I've ever had
I can't believe
It's happened to me
I can't conceive
Of any more
Misery
Ask me why
I'll say I love you (ooooh)
And I'm always thinking of you
I love you (woo-woo-woo-woo)
'Cos you tell me things I want to know
And it's true (woo-woo-woo-woo)
That it really only goes to show
That I know that I, I, I, I (ooooh)
Should never, never, never be blue
Ask me why
I'll say I love you (ooooh)
And I'm always thinking of you
I can't believe
It's happened to me-e-e-e
I can't conceive
Of any more
Misery
Ask me why
I'll say I love you (ooooh)
And I'm always thinking of you
You (ooh)
You (ooh)"
33,3,Baby It's You,http://www.metrolyrics.com/baby-its-you-lyrics-beatles.html,1995,"Sha la la la la la la la
Sha la la la la la la la
Sha la la la la la la la
Sha la la la la
It's not the way you smile that touched my heart. (sha la la la la)
It's not the way you kiss that tears me apart.
Uh, oh, many, many, many nights go by
I sit alone at home and I cry over you.
What can I do.
Can't help myself, 'cause baby, it's you.
Baby, it's you.
You should hear what they say about you, ""cheat,"" ""cheat.""
They say, they say you never never never ever been true. (cheat cheat)
Uh oh
It doesn't matter what they say
I know I'm gonna love you any old way.
What can I do, when it's true.
Don't want nobody, nobody, 'cause baby, it's you. (sha la la la la la la)
Baby, it's you. (sha la la la la la la)
Uh oh
It doesn't matter what they say
I know I'm gonna love you any old way.
What can I do, when it's true.
Don't want nobody, nobody, 'cause baby, it's you. (sha la la la la la la)
Baby, it's you. (sha la la la la la la)
Don't leave me all alone...
Come on home..."
34,3,Baby's in Black,http://www.metrolyrics.com/babys-in-black-lyrics-beatles.html,1996,"Oh dear, what can I do?
Baby's in black and I'm feeling blue
Tell me, oh what can I do?
She thinks of him and so she dresses in black
And though he'll never come back, she's dressed in black
Oh dear, what can I do?
Baby's in black and I'm feeling blue
Tell me, oh what can I do?
I think of her, but she thinks only of him
And though it's only a whim, she thinks of him
Oh how long will it take
Till she sees the mistake she has made?
Dear what can I do?
Baby's in black and I'm feeling blue
Tell me, oh what can I do?
Oh how long it will take
Till she sees the mistake she has made?
Dear what can I do?
Baby's in black and I'm feeling blue
Tell me, oh what can I do?
She thinks of him and so she dresses in black
And though he'll never come back, she's dressed in black
Oh dear, what can I do?
Baby's in black and I'm feeling blue
Tell me, oh what can I do?"
35,0,Baby's in Black (Original Mono),http://www.metrolyrics.com/babys-in-black-original-mono-lyrics-beatles.html,2006,"Oh dear, what can I do?
Baby's in black and I'm feeling blue
Tell me, oh, what can I do?
She thinks of him
And so she dresses in black
And though he'll never come back
She's dressed in black
Oh, dear, what can I do?
Baby's in black and I'm feeling blue
Tell me, oh, what can I do?
I think of her
But she thinks only of him
And though it's only a whim
She thinks of him
Oh, how long will it take
Till she sees the mistake she has made?
Dear, what can I do?
Baby's in black and I'm feeling blue
Tell me, oh, what can I do?
Oh, how long will it take
Till she sees the mistake she has made?
Dear, what can I do?
Baby's in black and I'm feeling blue
Tell me, oh, what can I do?
She thinks of him
And so she dresses in black
And though she'll never come back
She's dressed in black
Oh, dear, what can I do?
Baby's in black and I'm feeling blue
Tell me, oh, what can I do?"
36,0,Baby's in Black (Stereo),http://www.metrolyrics.com/babys-in-black-stereo-lyrics-beatles.html,2006,"Oh dear, what can I do?
Baby's in black and I'm feeling blue
Tell me, oh what can I do?
She thinks of him and so she dresses in black
And though he'll never come back, she's dressed in black
Oh dear, what can I do?
Baby's in black and I'm feeling blue
Tell me, oh what can I do?
I think of her, but she thinks only of him
And though it's only a whim, she thinks of him
Oh how long will it take
Till she sees the mistake she has made?
Dear what can I do?
Baby's in black and I'm feeling blue
Tell me, oh what can I do?
Oh how long it will take
Till she sees the mistake she has made?
Dear what can I do?
Baby's in black and I'm feeling blue
Tell me, oh what can I do?
She thinks of him and so she dresses in black
And though he'll never come back, she's dressed in black
Oh dear, what can I do?
Baby's in black and I'm feeling blue
Tell me, oh what can I do?"
37,3,"Baby, You're a Rich Man",http://www.metrolyrics.com/baby-youre-a-rich-man-lyrics-beatles.html,2012,"How does it feel to be
One of the beautiful people?
Now that you know who you are.
What do you want to be?
And have you travelled very far?
Far as the eyes can see
How does it feel to be
One of the beautiful people?
How often have you been there?
Often enough to know
What did you see when you were there?
Nothing that doesn't show
Baby you're a rich man
Baby you're a rich man
Baby you're a rich man too
You keep all your money in a big brown bag inside a zoo
What a thing to do
Baby you're a rich man
Baby you're a rich man
Baby you're a rich man too
How does it feel to be
One of the beautiful people?
Tuned to a natural E
Happy to be that way
Now that you've found another key
What are you going to play?
Baby you're a rich man
Baby you're a rich man
Baby you're a rich man too
You keep all your money in a big brown bag inside a zoo
What a thing to do
Baby, baby you're a rich man
Baby you're a rich man
Baby you're a rich man too
Baby you're a rich man
Baby you're a rich man
Baby, baby you're a rich man too"
38,5,Back in the U.S.S.R,http://www.metrolyrics.com/back-in-the-ussr-lyrics-beatles.html,1990,"Ohh!
Flew in from Miami Beach B.O.A.C.
Didn't get to bed last night
On the way the paper bag was on my knee
Man I had a dreadful flight
I'm Back In The U.S.S.R.
You don't know how lucky you are
Boy
Back In The U.S.S.R.
(Yeah!)
Been away so long I hardly knew the place
Gee it's good to be back home
Leave it till tomorrow to unpack my case
Honey disconnect the phone
I'm back in the U.S.S.R.
You don't know how lucky you are
Boy
Back in the U.S.
Back in the U.S.
Back in the U.S.S.R.
(Da, da, da), Well
The Ukraine girls really knock me out, (Oooh!), (Da, da, da, da)
(Woo!, ooh!)
(Ooh!), They leave the West behind, (Da, da, da, da)
(Da, da, da)
And Moscow girls make me sing and shout, (Oooh!), (Da, da, da, da)
(Woo!, ooh!)
(Ooh!) That Georgia's always on my, my, my, my, my, my, my, my, my mind, (Dun, dun, dun, dun, dun, dun, dun)
Oh!
Come on!
---
Woo!
Hey!
---
(Hoo!), Hey!
Woo hoo!
(Yeah!)
---
Yeah!
Yeah!
Hey!
I'm Back In The U.S.S.R.
You don't know how lucky you are
Boys
Back In The U.S.S.R.
(Da, da, da), Well
The Ukraine girls really knock me out, (Oooh!), (Da, da, da, da)
(Woo!, ooh!)
(Ooh!), They leave the West behind, (Da, da, da, da)
(Da, da, da)
And Moscow girls make me sing and shout, (Oooh!), (Da, da, da, da)
(Woo!, ooh!)
(Ooh!) That Georgia's always on my, my, my, my, my, my, my, my, my mind, (Dun, dun, dun, dun, dun, dun, dun)
Ohh!
Show me 'round your snow-peaked mountains way down south
Take me to your daddy's farm
Let me hear your balalaikas ringing out
Come and keep your comrade warm
I'm Back In the U.S.S.R.
Hey!
You don't know how lucky you are
Boy
Back In The U.S.S.R.
Ohh!
Let me tell you, honey
(Hey, I'm back!)
I'm Back In The U.S.S.R., (Woo!, ooh! ooh!)
Hey, it's so good to be home, (Woo!, ooh!, ooh!)
Yeah!
Back In The U.S.S.R."
39,3,Bad Boy,http://www.metrolyrics.com/bad-boy-lyrics-beatles.html,1988,"A bad little kid moved into my neighborhood
He won't do nothing right just sitting down and looks so good
He don't want to go to school and learn to read and write
Just sits around the house and plays the rock and roll music all night
Well, he put some tacks on teachers' chair
Puts chewing gum in little girl's hair
Now, junior, behave yourself
Buys every rock and roll book on the magazine stand
Every dime that he get is lost to the jukebox man
Well he worries his teacher till at night she's ready to poop
From rocking and a-rolling spinning in a hula hoop
Well this rock and roll has got to stop
Junior's head is hard as rock
Now, junior, behave yourself
Gonna tell your mama you better do what she said
Get to the barber shop and get that hair cut off your head
Threw the canary and you fed it to the neighbor's cat
You gave the cocker spaniel a bath in mother's laundramat
Well, your mama's head has got to stop
Junior's head is hard as rock
Now, junior, behave yourself"
40,4,Bad To Me,http://www.metrolyrics.com/bad-to-me-lyrics-beatles.html,2007,"If you ever leave me, I'll be sad and blue
Don't you ever leave me, I'm so in love with you
The birds in the sky would be sad and lonely,
If they knew that I lost my one and only,
They'd be sad if you're bad to me
The leaves on the trees would be softly sighing
If they heard from the breeze that you left me crying,
They'd be sad, don't be bad to me
But I know you won't leave me 'cos you told me so,
And I've no intention of letting you go,
Just as long as you let me know, you won't be bad to me
So the birds in the sky won't be sad and lonely,
'Cos they know I got my one and only
They'd be glad that you're not bad to me
But I know you won't leave me 'cos you told me so,
And I've no intention of letting you go,
Just as long as you let me know, you won't be bad to me
So the birds in the sky won't be sad and lonely,
'Cos they know I got my one and only
They'd be glad that you're not bad to me,
They'd be glad that you're not bad to me, to me, to me"
41,0,Beatle Greetings,http://www.metrolyrics.com/beatle-greetings-lyrics-beatles.html,2006,"Ringo: I'm Ringo and I play the drums.
Paul: Eh, oh, I'm Paul and I play the, eh, eh, bass.
George: I'm George and I play the guitar. John: I'm John and I, too, play the guitar. Sometimes, I play the fool."
42,5,Because,http://www.metrolyrics.com/because-lyrics-beatles.html,1990,"Aaaaaaah-aaah
Because the world is round
It turns me on
Because the world is round
Aaaaaaah-aaah
Because the wind is high
It blows my mind
Because the wind is high
Aaaaaaah-ah
Love is old, love is new
Love is all, love is you
Because the sky is blue
It makes me cry
Because the sky is blue
Aah-a-a-a-ah-aah-a-ah-a-a-aah
Aah-a-a-a-a-a-ah-ah-ah-ah-aah
Ah-ah-ah-ah-ah-a-a-aah
Aah-a-a-a-ah-aaaaah"
43,0,Because I Know You Love Me So,http://www.metrolyrics.com/because-i-know-you-love-me-so-lyrics-the-beatles.html,2008,"Wake up in the morning I don't feel blue
̢E~Cause I know I got you
Get a funny feeling all day and night
I get the funny feeling you don't treat me right
Should have read your letters
And then I'd know
I would have felt much better
Because I know you love me so
Wake up in the morning I don't feel blue
̢E~Cause I know I got you
Get a funny feeling all day and night
I get the funny feeling you don't treat me right
Should have read your letters
And then I'd know
I would have felt much better
Because I know you love me so"
44,4,Being For The Benefit Of Mr Kite,http://www.metrolyrics.com/being-for-the-benefit-of-mr-kite-lyrics-beatles.html,1996,"For the benefit of Mr. Kite
There will be a show tonight on trampoline
The Hendersons will all be there
Late of Pablo Fanques Fair, what a scene!
Over men and horses hoops and garters
Lastly through a hogshead of real fire!
In this way Mr. K. will challenge the world!
The celebrated Mr. K.
Performs his feat on Saturday at Bishopsgate
The Hendersons will dance and sing
As Mr. Kite flies through the ring, don't be late!
Messrs. K and H assure the public
Their production will be second to none
And of course Henry The Horse dances the waltz!
The band begins at ten to six
When Mr. K. performs his tricks without a sound
And Mr. H will demonstrate
Ten summersets he'll undertake on solid ground
Having been some days in preparation
A splendid time is guaranteed for all
And tonight Mr. Kite is topping the bill!"
45,0,Being For The Benefit Of Mr. Kite! (take 7),http://www.metrolyrics.com/being-for-the-benefit-of-mr-kite-take-7-lyrics-beatles.html,2006,"(Take 7)
(OK man, let's go, the light's on
1, 2, 1, 2, 3, 4)
For the benefit of Mr. Kite
There will be a show tonight on trampoline
The Hendersons will all be there
Late of Pablo Fanques Fair, what a scene!
Over men and horses hoops and garters
Lastly through a hogshead of real fire!
In this way Mr. Kite will challenge the world!
The celebrated Mr. Kite
Performs his feat on Saturday at Bishopsgate
The Hendersons will dance and sing
As Mr. Kite flys through the ring don't be late
Messrs. K and H. assure the public
Their production will be second to none
And of course Henry The Horse dances the waltz!
And of course Henry The Horse dances the waltz!
The band begins at ten to six
When Mr. Kite performs his tricks without a sound
And Mr. H. will demonstrate
Ten summersets he'll undertake on solid ground
Having been some days in preparation
A splendid time is guaranteed for all
And tonight Mr. Kite is topping the bill"
46,2,Beneath The Ocean,http://www.metrolyrics.com/beneath-the-ocean-lyrics-beatles.html,2012,"way down beneath the ocean, that's where I want to be"
47,3,Besame Mucho,http://www.metrolyrics.com/besame-mucho-lyrics-beatles.html,2006,"Cha-cha-boom!
Besame besame mucho
Each time I bring you a kiss
I hear music divine
So besame besame mucho
I love you forever
Say that you'll always be mine
Cha-cha-boom!
Dearest one, if you should leave me
Then each little dream will take wings
And my life would be through
Oh besame besame mucho
Ooh I love you forever
You make all my dreams come true
Ooh this joy is something new
My arms they're holding you
I never knew this thrill before
Who ever thought I'd be
Holding you close to me
Whispering, ""It's you I adore""
Yes so dearest one, if you should leave me
Then each little dreams will take wings
And my life would be through
Oh so besame besame mucho
Yeah I love you forever
Make all my dreams come true
Ooh this joy is something new
My arms are holding you
I never knew this thrill before
Who ever thought I'd be
Holding you close to me
Whispering, ""it's you I adore""
Oh so dearest one, if you should leave me
Then each little dream will take wings
And my life would be through
Oh so besame besame mucho
I love you forever
Make all my dreams come true
Ooh love you for ever
Make all my dreams come true
Ooh love you for ever
Make all my dreams come true"
48,6,Birthday,http://www.metrolyrics.com/birthday-lyrics-beatles.html,1990,"They say it's your birthday
It's my birthday too, yeah
They say it's your birthday
We're gonna have a good time
I'm glad it's your birthday
Happy birthday to you
Ah
Ah
Ah
Come on
Come on
Yes we're going to a party party
Yes we're going to a party party
Yes we're going to a party party
I would like you to dance (Birthday)
Take a cha-cha-cha-chance (Birthday)
I would like you to dance (Birthday)
Dance yeah
Oh
Come on
I would like you to dance (Birthday)
Take a cha-cha-cha-chance (Birthday)
I would like you to dance (Birthday)
Oh dance! Dance
They say it's your birthday
Well it's my birthday too, yeah
They say it's your birthday
We're gonna have a good time
I'm glad it's your birthday
Happy birthday to you"
49,9,Blackbird,http://www.metrolyrics.com/blackbird-lyrics-beatles.html,1990,"Blackbird singing in the dead of night
Take these broken wings and learn to fly
All your life
You were only waiting for this moment to arise
Blackbird singing in the dead of night
Take these sunken eyes and learn to see
All your life
You were only waiting for this moment to be free
Blackbird fly
Blackbird fly
Into the light of the dark black night
Blackbird fly
Blackbird fly
Into the light of the dark black night
Blackbird singing in the dead of night
Take these broken wings and learn to fly
All your life
You were only waiting for this moment to arise
You were only waiting for this moment to arise
You were only waiting for this moment to arise"
